id,question
43308,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[介词(引出对象)：对]，回答T。如果不包含，回答F。

1. 这个项目的对象是年轻消费者群体。 
2. 我们公司一直在努力对标国际一流企业。 
3. 他们俩第一次见面就对眼了，很快就成了好朋友。 
4. 是的，我已经完成了你交代的任务。 
5. 他的研究对象是古代文学作品中的隐喻手法。 
6. 为了提高产品质量，我们决定对标行业领先品牌。 
7. 他们俩对了对眼色，果断决定一起合作创业。 
8. 是的，这个方案确实需要进一步优化。 
9. 这次活动的对象主要是中小学生及其家长。 
10. 他们通过对标竞争对手，发现了自身的不足之处。

请使用T或F回答，不需要解释"
43309,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[介词(引出对象)：给]，回答T。如果不包含，回答F。

1. 军队在前线作战时，需要及时补给弹药和食物。 
2. 在灾难发生后，社会各界纷纷给予受灾群众物资和精神上的支持。 
3. 探险队在出发前准备了充足的给养，以应对途中的各种困难。 
4. 这个贫困地区的学校得到了政府的补给，孩子们终于有了新的课本和文具。 
5. 他用自己的行动给予了我无限的鼓励和信心。 
6. 长途跋涉的旅途中，给养的充足与否直接关系到整个团队的生存。 
7. 志愿者们在灾区为灾民提供了必要的补给，帮助他们渡过难关。 
8. 老师不仅传授知识，还给予学生人生的指导和关怀。 
9. 由于给养不足，探险队不得不提前结束行程。 
10. 公司为员工提供了丰富的补给，包括健康食品和健身设施。

请使用T或F回答，不需要解释"
43310,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[介词(引出对象)：离]，回答T。如果不包含，回答F。

1. 离职后，他决定去旅行放松心情。 
2. 她的家距离学校很近，步行只需五分钟。 
3. 这部电影的剧情离奇，让人猜不透结局。 
4. 他离开了公司，开始自己创业。 
5. 这个小镇距离城市很远，但风景非常优美。 
6. 她的性格喜欢离群索居，适合独处。 
7. 这本书的内容跑题太远，让人摸不着头脑。 
8. 他离世后，留下了许多未完成的作品。 
9. 这个计划离谱到让人无法接受。 
10. 她的梦想距离现实太远，但她依然坚持努力。 


请使用T或F回答，不需要解释"
43311,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[介词(引出目的、原因)：为]，回答T。如果不包含，回答F。

1. 他为人正直，从不偷懒。 
2. 他的行为举止非常得体，赢得了大家的尊重。 
3. 这本书的作者认为全球教育市场将受到巨大冲击。 
4. 成为一名医生是他从小的梦想。 
5. 十两为一斤。 
6. 他的行为准则非常严格，从不越界。 
7. 这个项目的失败让董事会大为恼火。 
8. 敌未灭，何以家为。 
9. 这个问题的解为决方案需要多方合作。 
10. 新上任的总统的无知言论恐为天下耻笑。 


请使用T或F回答，不需要解释"
43312,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[连词(连接词或短语)：或、或者]，回答T。如果不包含，回答F。

1. 或许我们可以明天再讨论这个问题。 
2. 他正在研究有关或然率的数学理论。 
3. 这个决定或或许会影响我们的计划。 
4. 她喜欢或色的衣服，显得很优雅。 
5. 这个问题的答案或许并不那么简单。 
6. 他正在学习或者语的发音规则。 
7. 这个实验的结果或然性很高。 
8. 她正在考虑或者色的装饰方案。 
9. 这个计划的成功或许取决于天气。 
10. 他正在研究或然事件的概率分布。 


请使用T或F回答，不需要解释"
43313,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[结构助词：得]，回答T。如果不包含，回答F。

1. 他得了第一名。 
2. 这得花不少钱。 
3. 她得到了大家的赞赏。 
4. 得不到,心里就会不舒服。 
5. 他得到了所有观众的认可。 
6. 这篇文章得深入理解。 
7. 他的舞蹈得到了世界级大奖。 
8. 她织得毛衣很暖和。 
9. 他讲得故事很有趣。 
10. 这幅画得到了赞叹。


请使用T或F回答，不需要解释"
43314,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[动态助词：过]，回答T。如果不包含，回答F。

1. 他穿过马路时，差点被车撞到。 
2. 她过生日那天，收到了很多礼物。 
3. 这本书我已经过目了，内容很不错。 
4. 他过滤了水中的杂质，确保水质干净。 
5. 她过继了一个孩子，当作自己的亲生子女。 
6. 他过度劳累，导致身体出现了问题。 
7. 她过分谦虚，反而让人觉得不真实。 
8. 他过问了一下这件事，但没有深入参与。 
9. 她过敏体质，不能吃海鲜。 
10. 他走过了很远的路才领悟到。 


请使用T或F回答，不需要解释"
43315,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[动态助词：着]，回答T。如果不包含，回答F。

1. 他今天的着装非常正式，像是要参加重要会议。 
2. 她正在看一本关于历史的书，神情非常专注。 
3. 孩子们在吃冰淇淋，脸上洋溢着幸福的笑容。 
4. 她的着装简约大方，给人一种清爽的感觉。 
5. 他正在看手机，似乎收到了什么重要消息。 
6. 我们在吃火锅，气氛非常热闹。 
7. 他的着装很随意，一看就是在家休息的样子。 
8. 她正在看窗外的风景，眼神中透着一丝忧郁。 
9. 他们在吃午餐，聊得很开心。 
10. 她的着装很时尚，吸引了不少人的目光。

请使用T或F回答，不需要解释"
43316,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[语气助词：吧]，回答T。如果不包含，回答F。

1. 吧台上的酒瓶摆放得很整齐。 
2. 他正在吧唧着嘴吃面条。 
3. 这家咖啡店的吧椅非常舒适。 
4. 她喜欢在吧台后面调酒。 
5. 他吧嗒一声关上了门。 
6. 这个吧台的设计很有创意。 
7. 他吧唧着嘴巴，似乎在回味美食。 
8. 她在吧台前点了一杯拿铁。 
9. 他吧嗒着脚步走进了房间。 
10. 这家酒吧的吧台灯光很柔和。 


请使用T或F回答，不需要解释"
43317,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[语气助词：的2]，回答T。如果不包含，回答F。

1. 的确，他今天表现得非常出色。 
2. 这本书的的内容非常丰富。 
3. 他的的目标是在年底前完成项目。 
4. 这个问题的的答案并不简单。 
5. 她的的计划是去欧洲旅行。 
6. 这个城市的的风景非常美丽。 
7. 他的的建议很有价值。 
8. 这个项目的的进展非常顺利。 
9. 她的的梦想是成为一名医生。 
10. 这个电影的的结局让人意想不到。 


请使用T或F回答，不需要解释"
43318,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[结果补语1：动词+错/懂/干净/好/会/清楚/完]，回答T。如果不包含，回答F。

1. 他在会议上提出了一个错误的假设，导致大家讨论了很久。
2. 她懂得如何与人沟通，因此在团队中很受欢迎。
3. 打扫后的房间非常干净，让人感到舒适。
4.他好不容易才完成了这个项目，大家都为他感到高兴。
5. 他会弹钢琴，经常在聚会上为大家演奏。
6. 老师发音非常清楚，听讲的学生们都明白了。
7. 他完成了所有的作业，终于可以休息了。
8. 这本书里有很多错别字，影响了阅读体验。
9. 他懂得如何管理时间，因此工作效率很高。
10. 她干净利落地解决了问题，赢得了大家的赞赏。


请使用T或F回答，不需要解释"
43319,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[趋向补语1(简单趋向补语的趋向意义用法)：动词+来/去;动词+上/下/进/出/起/过/回/开]，回答T。如果不包含，回答F。

1. 来自北京的朋友给我带了一盒茶叶。 
2. 去年的这个时候，我们还在海边度假。 
3. 上午的会议非常重要，大家都要准时参加。 
4. 下雨天最适合在家里看书。 
5. 进门之前，请先脱鞋。 
6. 出发前，大家检查一下行李。 
7. 起床后，他习惯先喝一杯温水。 
8. 过马路时，一定要注意安全。 
9. 回家路上，他顺便买了些水果。 
10. 开会时间定在下午三点，请大家准时到场。 


请使用T或F回答，不需要解释"
43320,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[“有”字句2：表示评价、达到]，回答T。如果不包含，回答F。

1. 他有一本珍贵的古籍。 
2. 这个城市有很多历史遗迹。 
3. 她有一双灵巧的手。 
4. 我们有一个共同的目标。 
5. 他有一份稳定的工作。 
6. 这个房间有一扇大窗户。 
7. 她有一头乌黑的长发。 
8. 我们有一个美好的未来。 
9. 他有一副好嗓子。 
10. 这个公园有一座美丽的喷泉。 


请使用T或F回答，不需要解释"
43321,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[“有”字句：表示比较]，回答T。如果不包含，回答F。

1. 他有一本珍贵的古籍。 
2. 这个城市有很多历史遗迹，却没有足够的竞争力。 
3. 她有一双灵巧的手，也有一身用不完的本领。 
4. 虽然我们有一个共同的目标，但没有合作的先例。 
5. 他有一副好嗓子，你有吗? 
6. 这个计划有很多潜在的风险，而那个计划就没有。 
7. 她有一份稳定的工作，却没有一个温暖的家。 
8. 我们有一个美好的未来。 
9. 他有一辆崭新的汽车，也有一份满意的工作。 
10. 这个团队有很多优秀的成员，但没有足够的资金。 


请使用T或F回答，不需要解释"
43322,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[比较句2：A比B+形容词+数量补语]，回答T。如果不包含，回答F。

1. 他比划着一些手势，试图解释清楚。 
2. 这场比赛比预期更加激烈。 
3. 她比对了两个方案，最终选择了更优的那个。 
4. 这本书比我想象中更有深度。 
5. 他比平时更早到达了公司。 
6. 这幅画比原作更加生动。 
7. 她比其他人更了解这个项目的细节。 
8. 这个决定比之前的更加明智。 
9. 他比划着地图，找到了正确的路线。 
10. 这个计划比之前的版本更加完善。


请使用T或F回答，不需要解释"
43323,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[比较句2：A比B+更/还+形容词]，回答T。如果不包含，回答F。

1. 他比平时早到了十分钟。 
2. 这本书比我想象中有趣。 
3. 她比其他人擅长解决问题。 
4. 今天的天气比昨天暖和多了。 
5. 他比任何人都了解这个项目。 
6. 这个方案比之前的要实用。 
7. 她比小时候显得自信了。 
8. 这次考试比上次难得多。 
9. 他比预期的时间提前完成了任务。 
10. 这个城市比我想象的要繁华。 


请使用T或F回答，不需要解释"
43324,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[比较句2：A不如B(+形容词)]，回答T。如果不包含，回答F。

1. 不如意的事情总是难免的，我们要学会面对。 
2. 他今天的表现不比往常那样积极，可能是累了。 
3. 人生难免出现不如意，需要重新调整心态。 
4. 与其坐以待毙,不如争个鱼死网破。 
5. 有首歌叫《不如跳舞》。 
6. 他的解释不比大家期待的那样清晰，反而更让人困惑。 
7. 有句话叫做历史没有如果。 
8. 勤奋如他,一定会取得良好成绩。 
9. 结果不如我愿。 
10. 岳不群宛如一道暗影。 


请使用T或F回答，不需要解释"
